timestamp_utc,gpu_name,gpu_memory_total_mib,gpu_memory_used_mib,gpu_utilization_pct,gpu_memory_utilization_pct,gpu_temperature_c,gpu_power_w,ram_total_mib,ram_used_mib,ram_available_mib,load_1m,disk_available_gib
2026-08-25T21:29:53+00:00,NVIDIA H200,143771,7845,81,44,55,538.45,76293,2513,73780,1.00,9386,
2026-08-25T21:30:23+00:00,NVIDIA H200,143771,7845,82,45,56,545.35,76293,2514,73779,1.00,9386,
2026-08-25T21:30:53+00:00,NVIDIA H200,143771,7845,79,43,56,542.69,76293,2514,73779,1.24,9386,
2026-08-25T21:31:23+00:00,NVIDIA H200,143771,7845,84,46,56,551.24,76293,2514,73779,1.20,9386,
2026-08-25T21:31:53+00:00,NVIDIA H200,143771,7845,82,44,56,543.26,76293,2515,73778,1.12,9386,
2026-08-25T21:32:23+00:00,NVIDIA H200,143771,7845,79,43,57,544.84,76293,2514,73779,1.07,9386,
2026-08-25T21:32:53+00:00,NVIDIA H200,143771,7845,82,44,57,549.26,76293,2515,73778,1.15,9386,
2026-08-25T21:33:24+00:00,NVIDIA H200,143771,7845,80,43,57,542.45,76293,2514,73779,1.15,9386,
2026-08-25T21:33:54+00:00,NVIDIA H200,143771,8267,78,42,56,545.17,76293,2514,73779,1.01,9386,
2026-08-25T21:34:24+00:00,NVIDIA H200,143771,8267,80,44,56,518.89,76293,2514,73779,1.00,9386,
2026-08-25T21:34:54+00:00,NVIDIA H200,143771,8267,84,46,56,536.58,76293,2513,73780,1.00,9386,
2026-08-25T21:35:24+00:00,NVIDIA H200,143771,8267,76,42,55,541.81,76293,2513,73780,1.00,9386,
2026-08-25T21:35:54+00:00,NVIDIA H200,143771,8267,81,44,55,527.44,76293,2514,73779,1.00,9386,
2026-08-25T21:36:24+00:00,NVIDIA H200,143771,8267,79,43,54,540.42,76293,2514,73779,1.13,9386,
2026-08-25T21:36:54+00:00,NVIDIA H200,143771,8267,81,44,54,543.43,76293,2514,73779,1.08,9386,
2026-08-25T21:37:25+00:00,NVIDIA H200,143771,8267,76,41,54,533.37,76293,2514,73779,1.04,9386,
2026-08-25T21:37:55+00:00,NVIDIA H200,143771,8267,80,44,54,532.65,76293,2514,73779,1.03,9386,
2026-08-25T21:38:25+00:00,NVIDIA H200,143771,8267,78,42,54,537.92,76293,2514,73779,1.07,9386,
2026-08-25T21:38:55+00:00,NVIDIA H200,143771,8267,80,44,55,542.26,76293,2515,73778,1.09,9386,
2026-08-25T21:39:25+00:00,NVIDIA H200,143771,8633,79,43,55,540.34,76293,2514,73779,1.24,9386,
2026-08-25T21:39:55+00:00,NVIDIA H200,143771,8633,81,44,56,547.78,76293,2514,73779,1.21,9386,
2026-08-25T21:40:25+00:00,NVIDIA H200,143771,8633,77,42,56,550.40,76293,2513,73780,1.13,9386,
2026-08-25T21:40:55+00:00,NVIDIA H200,143771,8633,84,46,56,541.38,76293,2513,73780,1.08,9386,
2026-08-25T21:41:26+00:00,NVIDIA H200,143771,8633,78,42,56,547.18,76293,2513,73780,1.05,9386,
2026-08-25T21:41:56+00:00,NVIDIA H200,143771,8633,78,42,57,545.37,76293,2513,73780,1.17,9386,
2026-08-25T21:42:26+00:00,NVIDIA H200,143771,8633,82,45,56,542.04,76293,2514,73778,1.10,9386,
2026-08-25T21:42:56+00:00,NVIDIA H200,143771,8633,80,43,52,534.64,76293,2514,73779,1.06,9386,
2026-08-25T21:43:26+00:00,NVIDIA H200,143771,8633,78,43,50,522.03,76293,2514,73779,1.04,9386,
2026-08-25T21:43:56+00:00,NVIDIA H200,143771,8633,77,42,48,527.72,76293,2514,73779,1.08,9386,
2026-08-25T21:44:26+00:00,NVIDIA H200,143771,8633,77,42,48,510.69,76293,2513,73780,1.05,9386,
2026-08-25T21:44:56+00:00,NVIDIA H200,143771,9053,78,42,48,525.63,76293,2514,73779,1.03,9386,
2026-08-25T21:45:27+00:00,NVIDIA H200,143771,9053,79,43,48,505.22,76293,2513,73780,1.08,9386,
2026-08-25T21:45:57+00:00,NVIDIA H200,143771,9053,80,43,47,527.42,76293,2515,73778,1.05,9386,
2026-08-25T21:46:27+00:00,NVIDIA H200,143771,9053,83,45,48,537.47,76293,2515,73778,1.03,9386,
2026-08-25T21:46:57+00:00,NVIDIA H200,143771,9053,82,45,50,528.63,76293,2513,73780,1.02,9386,
2026-08-25T21:47:27+00:00,NVIDIA H200,143771,9053,82,45,52,525.95,76293,2514,73779,1.01,9386,
2026-08-25T21:47:57+00:00,NVIDIA H200,143771,9053,77,42,52,524.40,76293,2514,73779,1.07,9386,
2026-08-25T21:48:27+00:00,NVIDIA H200,143771,9053,78,42,53,538.07,76293,2515,73778,1.04,9386,
2026-08-25T21:48:57+00:00,NVIDIA H200,143771,9053,75,41,54,530.84,76293,2514,73779,1.02,9386,
2026-08-25T21:49:28+00:00,NVIDIA H200,143771,9053,82,44,55,535.92,76293,2513,73780,1.01,9386,
2026-08-25T21:49:58+00:00,NVIDIA H200,143771,9473,78,42,55,537.83,76293,2514,73779,1.06,9386,
2026-08-25T21:50:28+00:00,NVIDIA H200,143771,9473,78,42,55,543.20,76293,2514,73779,0.99,9386,
2026-08-25T21:50:58+00:00,NVIDIA H200,143771,9473,81,44,55,541.62,76293,2514,73779,0.99,9386,
2026-08-25T21:51:28+00:00,NVIDIA H200,143771,9473,77,42,55,538.32,76293,2514,73779,1.00,9386,
2026-08-25T21:51:58+00:00,NVIDIA H200,143771,9473,80,43,55,544.30,76293,2514,73779,1.00,9386,
2026-08-25T21:52:28+00:00,NVIDIA H200,143771,9473,80,44,55,539.90,76293,2514,73779,1.00,9386,
2026-08-25T21:52:58+00:00,NVIDIA H200,143771,9473,81,44,55,540.76,76293,2514,73779,1.00,9386,
2026-08-25T21:53:29+00:00,NVIDIA H200,143771,9473,82,44,56,547.41,76293,2514,73779,1.00,9386,
2026-08-25T21:53:59+00:00,NVIDIA H200,143771,9473,81,44,56,549.93,76293,2514,73779,1.00,9386,
2026-08-25T21:54:29+00:00,NVIDIA H200,143771,9473,78,43,56,543.00,76293,2515,73778,1.00,9386,
2026-08-25T21:54:59+00:00,NVIDIA H200,143771,9473,82,44,56,552.24,76293,2514,73779,0.86,9386,
2026-08-25T21:55:29+00:00,NVIDIA H200,143771,9893,80,44,56,534.79,76293,2514,73779,0.92,9386,
2026-08-25T21:55:59+00:00,NVIDIA H200,143771,9893,81,44,55,541.53,76293,2514,73779,0.95,9386,
2026-08-25T21:56:29+00:00,NVIDIA H200,143771,9893,78,42,55,539.81,76293,2514,73779,0.97,9386,
2026-08-25T21:56:59+00:00,NVIDIA H200,143771,9893,82,44,56,534.72,76293,2513,73780,0.98,9386,
2026-08-25T21:57:30+00:00,NVIDIA H200,143771,9893,83,45,55,529.64,76293,2514,73779,1.07,9386,
2026-08-25T21:58:00+00:00,NVIDIA H200,143771,9893,79,43,55,536.17,76293,2513,73780,1.04,9386,
2026-08-25T21:58:30+00:00,NVIDIA H200,143771,9893,83,45,55,536.88,76293,2514,73779,1.08,9386,
2026-08-25T21:59:00+00:00,NVIDIA H200,143771,9893,81,44,56,546.25,76293,2513,73780,1.05,9386,
2026-08-25T21:59:30+00:00,NVIDIA H200,143771,9893,77,42,56,535.74,76293,2513,73780,1.03,9386,
2026-08-25T22:00:00+00:00,NVIDIA H200,143771,9893,81,44,56,543.26,76293,2514,73779,1.02,9386,
2026-08-25T22:00:30+00:00,NVIDIA H200,143771,10261,81,44,56,526.23,76293,2514,73779,1.01,9386,
2026-08-25T22:01:00+00:00,NVIDIA H200,143771,10261,75,41,55,534.79,76293,2513,73779,1.00,9386,
2026-08-25T22:01:31+00:00,NVIDIA H200,143771,10261,82,45,56,532.53,76293,2514,73779,1.06,9386,
2026-08-25T22:02:01+00:00,NVIDIA H200,143771,10261,84,46,57,550.41,76293,2514,73779,1.04,9386,
2026-08-25T22:02:31+00:00,NVIDIA H200,143771,10261,78,42,57,531.58,76293,2515,73778,1.02,9386,
2026-08-25T22:03:01+00:00,NVIDIA H200,143771,10261,83,45,56,549.88,76293,2515,73778,1.01,9386,
2026-08-25T22:03:31+00:00,NVIDIA H200,143771,10261,81,44,56,543.21,76293,2516,73777,1.01,9386,
2026-08-25T22:04:01+00:00,NVIDIA H200,143771,10261,79,43,54,506.74,76293,2514,73779,1.07,9386,
2026-08-25T22:04:31+00:00,NVIDIA H200,143771,10261,83,45,53,536.42,76293,2515,73778,1.04,9386,
2026-08-25T22:05:01+00:00,NVIDIA H200,143771,10261,79,43,52,526.60,76293,2513,73780,1.02,9386,
2026-08-25T22:05:32+00:00,NVIDIA H200,143771,10261,81,44,52,541.82,76293,2514,73779,1.01,9386,
2026-08-25T22:06:02+00:00,NVIDIA H200,143771,10679,82,44,52,513.89,76293,2515,73778,0.94,9386,
2026-08-25T22:06:32+00:00,NVIDIA H200,143771,10679,79,43,52,537.35,76293,2514,73779,0.96,9386,
2026-08-25T22:07:02+00:00,NVIDIA H200,143771,10679,80,44,53,536.96,76293,2514,73779,1.05,9386,
2026-08-25T22:07:32+00:00,NVIDIA H200,143771,10679,79,43,54,544.26,76293,2515,73778,1.42,9386,
2026-08-25T22:08:02+00:00,NVIDIA H200,143771,10679,83,45,55,538.44,76293,2514,73779,1.32,9386,
2026-08-25T22:08:32+00:00,NVIDIA H200,143771,10679,78,43,55,521.55,76293,2515,73778,1.20,9386,
2026-08-25T22:09:02+00:00,NVIDIA H200,143771,10679,80,43,55,536.17,76293,2514,73779,1.12,9386,
2026-08-25T22:09:33+00:00,NVIDIA H200,143771,10679,57,31,54,525.64,76293,2515,73778,1.07,9386,
2026-08-25T22:10:03+00:00,NVIDIA H200,143771,10679,79,43,56,542.15,76293,2514,73779,1.04,9386,
2026-08-25T22:10:33+00:00,NVIDIA H200,143771,10679,80,44,56,532.99,76293,2514,73779,1.02,9386,
2026-08-25T22:11:03+00:00,NVIDIA H200,143771,10679,79,43,56,544.63,76293,2514,73779,1.01,9386,
2026-08-25T22:11:33+00:00,NVIDIA H200,143771,11101,80,44,56,537.70,76293,2513,73779,1.01,9386,
2026-08-25T22:12:03+00:00,NVIDIA H200,143771,11101,82,45,57,544.99,76293,2514,73779,1.00,9386,
2026-08-25T22:12:33+00:00,NVIDIA H200,143771,11101,76,41,56,518.37,76293,2515,73778,1.01,9386,
2026-08-25T22:13:03+00:00,NVIDIA H200,143771,11101,80,44,56,533.45,76293,2514,73779,1.00,9386,
2026-08-25T22:13:34+00:00,NVIDIA H200,143771,11101,81,44,56,534.72,76293,2515,73778,1.00,9386,
2026-08-25T22:14:04+00:00,NVIDIA H200,143771,11101,76,41,56,536.72,76293,2515,73778,1.00,9386,
2026-08-25T22:14:34+00:00,NVIDIA H200,143771,11101,77,42,55,541.30,76293,2515,73778,1.00,9386,
2026-08-25T22:15:04+00:00,NVIDIA H200,143771,11101,79,43,55,539.52,76293,2514,73779,1.00,9386,
2026-08-25T22:15:34+00:00,NVIDIA H200,143771,11101,84,46,54,557.21,76293,2514,73779,1.00,9386,
2026-08-25T22:16:04+00:00,NVIDIA H200,143771,11101,79,43,55,525.03,76293,2515,73778,1.00,9386,
2026-08-25T22:16:34+00:00,NVIDIA H200,143771,11521,77,42,54,546.65,76293,2514,73778,1.00,9386,
2026-08-25T22:17:04+00:00,NVIDIA H200,143771,11521,77,42,54,525.86,76293,2514,73779,1.00,9386,
2026-08-25T22:17:35+00:00,NVIDIA H200,143771,11521,77,42,54,529.09,76293,2514,73779,1.00,9386,
2026-08-25T22:18:05+00:00,NVIDIA H200,143771,11521,80,44,55,540.70,76293,2514,73779,1.00,9386,
2026-08-25T22:18:35+00:00,NVIDIA H200,143771,11521,78,42,55,542.78,76293,2515,73778,1.08,9386,
2026-08-25T22:19:05+00:00,NVIDIA H200,143771,11521,82,45,56,545.81,76293,2514,73779,1.05,9386,
2026-08-25T22:19:35+00:00,NVIDIA H200,143771,11521,82,45,56,545.42,76293,2515,73778,1.03,9386,
2026-08-25T22:20:05+00:00,NVIDIA H200,143771,11521,80,44,57,542.56,76293,2515,73778,1.02,9386,
2026-08-25T22:20:35+00:00,NVIDIA H200,143771,11521,78,42,56,537.63,76293,2514,73779,1.01,9386,
2026-08-25T22:21:05+00:00,NVIDIA H200,143771,11521,78,42,52,533.71,76293,2514,73779,1.00,9386,
2026-08-25T22:21:36+00:00,NVIDIA H200,143771,11521,79,43,51,545.74,76293,2514,73779,1.00,9386,
2026-08-25T22:22:06+00:00,NVIDIA H200,143771,11941,81,44,49,540.52,76293,2516,73777,0.94,9386,
2026-08-25T22:22:36+00:00,NVIDIA H200,143771,11941,82,45,50,544.11,76293,2515,73777,0.97,9386,
2026-08-25T22:23:06+00:00,NVIDIA H200,143771,11941,81,44,49,527.73,76293,2515,73778,0.98,9386,
2026-08-25T22:23:36+00:00,NVIDIA H200,143771,11941,78,43,48,524.84,76293,2515,73778,1.05,9386,
2026-08-25T22:24:06+00:00,NVIDIA H200,143771,11941,81,44,47,505.32,76293,2515,73778,1.03,9386,
2026-08-25T22:24:36+00:00,NVIDIA H200,143771,11941,79,43,48,518.03,76293,2515,73778,1.16,9386,
2026-08-25T22:25:06+00:00,NVIDIA H200,143771,11941,81,44,50,527.14,76293,2514,73779,1.10,9386,
2026-08-25T22:25:37+00:00,NVIDIA H200,143771,11941,81,44,51,515.93,76293,2514,73779,1.06,9386,
2026-08-25T22:26:07+00:00,NVIDIA H200,143771,11941,83,45,53,536.48,76293,2514,73779,1.03,9386,
2026-08-25T22:26:37+00:00,NVIDIA H200,143771,11941,79,43,54,542.31,76293,2515,73778,1.07,9386,
2026-08-25T22:27:07+00:00,NVIDIA H200,143771,12363,87,48,54,464.49,76293,2517,73776,1.04,9386,
2026-08-25T22:27:37+00:00,NVIDIA H200,143771,12363,79,43,54,527.30,76293,2517,73776,1.08,9386,
2026-08-25T22:28:07+00:00,NVIDIA H200,143771,12363,79,43,54,542.34,76293,2517,73776,1.05,9386,
2026-08-25T22:28:37+00:00,NVIDIA H200,143771,12363,80,43,54,534.47,76293,2515,73778,1.03,9386,
2026-08-25T22:29:07+00:00,NVIDIA H200,143771,12363,82,45,55,542.72,76293,2514,73778,1.07,9386,
2026-08-25T22:29:37+00:00,NVIDIA H200,143771,12363,81,44,55,545.22,76293,2514,73779,1.12,9386,
2026-08-25T22:30:08+00:00,NVIDIA H200,143771,12363,76,41,55,536.77,76293,2515,73778,1.07,9386,
2026-08-25T22:30:38+00:00,NVIDIA H200,143771,12363,80,43,55,534.93,76293,2513,73780,1.04,9386,
2026-08-25T22:31:08+00:00,NVIDIA H200,143771,12363,79,43,55,539.40,76293,2516,73777,1.02,9386,
2026-08-25T22:31:38+00:00,NVIDIA H200,143771,12363,81,44,56,543.89,76293,2516,73777,1.01,9386,
2026-08-25T22:32:08+00:00,NVIDIA H200,143771,12363,83,45,56,547.98,76293,2515,73778,1.00,9386,
2026-08-25T22:32:38+00:00,NVIDIA H200,143771,12783,84,46,55,548.68,76293,2515,73778,1.00,9386,
2026-08-25T22:33:08+00:00,NVIDIA H200,143771,12783,81,44,56,544.78,76293,2515,73778,1.00,9386,
2026-08-25T22:33:38+00:00,NVIDIA H200,143771,12783,77,42,55,538.60,76293,2514,73779,1.00,9386,
2026-08-25T22:34:09+00:00,NVIDIA H200,143771,12783,82,44,56,544.33,76293,2516,73777,1.00,9386,
2026-08-25T22:34:39+00:00,NVIDIA H200,143771,12783,78,42,55,538.02,76293,2515,73778,1.08,9386,
2026-08-25T22:35:09+00:00,NVIDIA H200,143771,12783,80,44,56,541.24,76293,2513,73780,1.12,9386,
2026-08-25T22:35:39+00:00,NVIDIA H200,143771,12783,77,42,56,546.80,76293,2515,73778,1.07,9386,
2026-08-25T22:36:09+00:00,NVIDIA H200,143771,12783,80,43,57,540.02,76293,2515,73778,1.04,9386,
2026-08-25T22:36:39+00:00,NVIDIA H200,143771,12783,82,44,57,549.08,76293,2515,73778,1.03,9386,
2026-08-25T22:37:09+00:00,NVIDIA H200,143771,12783,83,45,56,544.62,76293,2514,73779,1.02,9386,
2026-08-25T22:37:39+00:00,NVIDIA H200,143771,12783,82,45,56,538.04,76293,2514,73779,1.01,9386,
2026-08-25T22:38:10+00:00,NVIDIA H200,143771,13149,82,45,55,543.41,76293,2515,73778,1.08,9386,
2026-08-25T22:38:40+00:00,NVIDIA H200,143771,13149,80,43,56,537.73,76293,2515,73778,1.05,9386,
2026-08-25T22:39:10+00:00,NVIDIA H200,143771,13149,79,43,55,537.37,76293,2514,73779,1.03,9386,
2026-08-25T22:39:40+00:00,NVIDIA H200,143771,13149,82,45,55,544.31,76293,2514,73779,1.16,9386,
2026-08-25T22:40:10+00:00,NVIDIA H200,143771,13149,81,44,56,544.68,76293,2515,73778,1.33,9386,
2026-08-25T22:40:40+00:00,NVIDIA H200,143771,13149,78,42,56,531.77,76293,2515,73778,1.20,9386,
2026-08-25T22:41:10+00:00,NVIDIA H200,143771,13149,80,44,55,532.45,76293,2514,73779,1.19,9386,
2026-08-25T22:41:40+00:00,NVIDIA H200,143771,13149,80,43,56,536.94,76293,2515,73778,1.17,9386,
2026-08-25T22:42:11+00:00,NVIDIA H200,143771,13149,78,42,56,542.29,76293,2515,73778,1.17,9386,
2026-08-25T22:42:41+00:00,NVIDIA H200,143771,13149,79,43,56,547.94,76293,2516,73777,1.10,9386,
2026-08-25T22:43:11+00:00,NVIDIA H200,143771,13569,77,42,56,509.21,76293,2515,73778,1.06,9386,
2026-08-25T22:43:41+00:00,NVIDIA H200,143771,13569,82,45,56,518.83,76293,2515,73778,1.04,9386,
2026-08-25T22:44:11+00:00,NVIDIA H200,143771,13569,79,43,57,534.75,76293,2515,73778,1.10,9386,
2026-08-25T22:44:41+00:00,NVIDIA H200,143771,13569,79,43,56,544.33,76293,2515,73778,1.06,9386,
2026-08-25T22:45:11+00:00,NVIDIA H200,143771,13569,80,43,55,538.28,76293,2515,73778,1.04,9386,
2026-08-25T22:45:41+00:00,NVIDIA H200,143771,13569,81,44,54,537.45,76293,2515,73778,1.02,9386,
2026-08-25T22:46:12+00:00,NVIDIA H200,143771,13569,79,43,54,532.62,76293,2516,73777,1.06,9386,
2026-08-25T22:46:42+00:00,NVIDIA H200,143771,13569,82,45,54,537.04,76293,2515,73778,1.03,9386,
2026-08-25T22:47:12+00:00,NVIDIA H200,143771,13569,78,43,53,537.98,76293,2515,73778,1.02,9386,
2026-08-25T22:47:42+00:00,NVIDIA H200,143771,13569,78,43,52,547.56,76293,2515,73778,1.01,9386,
2026-08-25T22:48:12+00:00,NVIDIA H200,143771,13569,80,43,53,533.67,76293,2516,73777,1.00,9386,
2026-08-25T22:48:42+00:00,NVIDIA H200,143771,13989,79,43,54,530.17,76293,2515,73778,1.07,9386,
2026-08-25T22:49:12+00:00,NVIDIA H200,143771,13989,75,41,54,503.53,76293,2515,73778,1.04,9386,
2026-08-25T22:49:42+00:00,NVIDIA H200,143771,13989,76,41,54,505.09,76293,2515,73778,0.97,9386,
2026-08-25T22:50:13+00:00,NVIDIA H200,143771,13989,78,42,54,527.33,76293,2515,73778,0.98,9386,
2026-08-25T22:50:43+00:00,NVIDIA H200,143771,13989,80,44,54,534.74,76293,2514,73779,0.99,9386,
2026-08-25T22:51:13+00:00,NVIDIA H200,143771,13989,77,42,53,520.82,76293,2516,73777,1.07,9386,
2026-08-25T22:51:43+00:00,NVIDIA H200,143771,13989,79,43,53,525.67,76293,2516,73777,1.04,9386,
2026-08-25T22:52:13+00:00,NVIDIA H200,143771,13989,79,43,54,512.46,76293,2516,73776,1.13,9386,
2026-08-25T22:52:43+00:00,NVIDIA H200,143771,13989,82,45,53,529.95,76293,2516,73776,1.08,9386,
2026-08-25T22:53:13+00:00,NVIDIA H200,143771,13989,80,43,54,533.77,76293,2516,73777,1.11,9386,
2026-08-25T22:53:43+00:00,NVIDIA H200,143771,13989,78,42,54,536.34,76293,2516,73776,1.07,9386,
2026-08-25T22:54:14+00:00,NVIDIA H200,143771,14355,78,43,55,539.69,76293,2517,73776,1.04,9386,
2026-08-25T22:54:44+00:00,NVIDIA H200,143771,14355,82,45,56,545.29,76293,2519,73774,1.10,9386,
2026-08-25T22:55:14+00:00,NVIDIA H200,143771,14355,81,44,57,546.10,76293,2518,73775,1.06,9386,
2026-08-25T22:55:44+00:00,NVIDIA H200,143771,14355,78,43,57,536.43,76293,2519,73774,1.03,9386,
2026-08-25T22:56:14+00:00,NVIDIA H200,143771,14355,83,45,56,545.17,76293,2520,73772,1.02,9386,
2026-08-25T22:56:44+00:00,NVIDIA H200,143771,14355,81,44,57,536.74,76293,2520,73773,1.01,9386,
2026-08-25T22:57:14+00:00,NVIDIA H200,143771,14355,77,42,56,520.29,76293,2520,73773,1.00,9386,
2026-08-25T22:57:44+00:00,NVIDIA H200,143771,14355,77,42,56,534.26,76293,2520,73773,1.00,9386,
2026-08-25T22:58:15+00:00,NVIDIA H200,143771,14355,81,44,56,536.23,76293,2521,73772,0.95,9386,
2026-08-25T22:58:45+00:00,NVIDIA H200,143771,14355,80,44,54,534.93,76293,2521,73772,0.97,9386,
2026-08-25T22:59:15+00:00,NVIDIA H200,143771,14777,82,45,52,526.12,76293,2521,73772,0.98,9386,
2026-08-25T22:59:45+00:00,NVIDIA H200,143771,14777,79,43,52,541.82,76293,2521,73772,0.99,9386,
2026-08-25T23:00:15+00:00,NVIDIA H200,143771,14777,79,43,52,537.23,76293,2523,73770,1.00,9386,
2026-08-25T23:00:45+00:00,NVIDIA H200,143771,14777,76,42,51,516.51,76293,2522,73771,1.00,9386,
2026-08-25T23:01:15+00:00,NVIDIA H200,143771,14777,82,45,51,534.54,76293,2523,73770,1.00,9386,
2026-08-25T23:01:45+00:00,NVIDIA H200,143771,14777,80,44,51,541.85,76293,2524,73769,1.00,9386,
2026-08-25T23:02:16+00:00,NVIDIA H200,143771,14777,84,46,51,531.71,76293,2526,73767,1.00,9386,
2026-08-25T23:02:46+00:00,NVIDIA H200,143771,14777,80,43,53,545.86,76293,2524,73769,1.00,9386,
2026-08-25T23:03:16+00:00,NVIDIA H200,143771,14777,77,42,54,547.90,76293,2524,73769,1.00,9386,
2026-08-25T23:03:46+00:00,NVIDIA H200,143771,14777,80,43,55,537.60,76293,2525,73768,1.06,9386,
2026-08-25T23:04:16+00:00,NVIDIA H200,143771,14777,81,44,56,548.71,76293,2525,73768,1.03,9386,
2026-08-25T23:04:46+00:00,NVIDIA H200,143771,15197,81,44,55,537.66,76293,2527,73766,1.02,9386,
2026-08-25T23:05:16+00:00,NVIDIA H200,143771,15197,81,44,56,552.85,76293,2526,73767,1.01,9386,
2026-08-25T23:05:46+00:00,NVIDIA H200,143771,15197,77,42,55,548.58,76293,2527,73766,1.08,9386,
2026-08-25T23:06:17+00:00,NVIDIA H200,143771,15197,79,43,56,541.18,76293,2528,73765,1.05,9386,
2026-08-25T23:06:47+00:00,NVIDIA H200,143771,15197,80,44,56,535.66,76293,2528,73765,1.03,9386,
2026-08-25T23:07:17+00:00,NVIDIA H200,143771,15197,79,43,56,539.39,76293,2528,73764,1.02,9386,
2026-08-25T23:07:47+00:00,NVIDIA H200,143771,15197,78,42,56,533.29,76293,2529,73764,1.01,9386,
2026-08-25T23:08:17+00:00,NVIDIA H200,143771,15197,81,44,57,550.76,76293,2530,73763,1.00,9386,
2026-08-25T23:08:47+00:00,NVIDIA H200,143771,15197,82,45,57,547.80,76293,2531,73762,1.00,9386,
2026-08-25T23:09:17+00:00,NVIDIA H200,143771,15197,81,44,56,539.37,76293,2531,73762,1.00,9386,
2026-08-25T23:09:47+00:00,NVIDIA H200,143771,15197,82,45,56,532.81,76293,2531,73762,1.00,9386,
2026-08-25T23:10:18+00:00,NVIDIA H200,143771,15617,78,42,56,536.45,76293,2531,73762,1.00,9386,
2026-08-25T23:10:48+00:00,NVIDIA H200,143771,15617,77,42,55,547.03,76293,2531,73762,1.00,9386,
2026-08-25T23:11:18+00:00,NVIDIA H200,143771,15617,81,44,56,542.62,76293,2532,73761,1.00,9386,
2026-08-25T23:11:48+00:00,NVIDIA H200,143771,15617,81,44,55,549.20,76293,2532,73760,1.00,9386,
2026-08-25T23:12:18+00:00,NVIDIA H200,143771,15617,79,43,55,543.86,76293,2533,73760,1.00,9386,
2026-08-25T23:12:48+00:00,NVIDIA H200,143771,15617,81,44,56,540.01,76293,2533,73760,1.00,9386,
2026-08-25T23:13:18+00:00,NVIDIA H200,143771,15617,76,41,56,524.07,76293,2533,73760,0.94,9386,
2026-08-25T23:13:48+00:00,NVIDIA H200,143771,15617,80,43,56,532.06,76293,2534,73759,0.89,9386,
2026-08-25T23:14:19+00:00,NVIDIA H200,143771,15617,75,41,56,496.48,76293,2534,73759,0.93,9386,
2026-08-25T23:14:49+00:00,NVIDIA H200,143771,15617,68,37,55,534.01,76293,2535,73758,1.10,9386,
2026-08-25T23:15:19+00:00,NVIDIA H200,143771,16037,84,46,57,536.51,76293,2535,73758,1.12,9386,
2026-08-25T23:15:49+00:00,NVIDIA H200,143771,16037,79,43,55,535.84,76293,2535,73758,1.07,9386,
2026-08-25T23:16:19+00:00,NVIDIA H200,143771,16037,79,43,51,532.40,76293,2536,73757,1.04,9386,
2026-08-25T23:16:49+00:00,NVIDIA H200,143771,16037,82,45,50,525.61,76293,2536,73757,1.02,9386,
2026-08-25T23:17:19+00:00,NVIDIA H200,143771,16037,76,41,49,538.22,76293,2536,73757,1.01,9386,
2026-08-25T23:17:49+00:00,NVIDIA H200,143771,16037,81,44,49,523.61,76293,2536,73757,1.12,9386,
2026-08-25T23:18:20+00:00,NVIDIA H200,143771,16037,79,43,48,518.67,76293,2537,73756,1.07,9386,
2026-08-25T23:18:50+00:00,NVIDIA H200,143771,16037,77,42,47,531.09,76293,2537,73756,1.04,9386,
2026-08-25T23:19:20+00:00,NVIDIA H200,143771,16037,78,42,47,524.93,76293,2537,73756,1.02,9386,
2026-08-25T23:19:50+00:00,NVIDIA H200,143771,16037,77,42,48,513.31,76293,2538,73755,1.01,9386,
2026-08-25T23:20:20+00:00,NVIDIA H200,143771,16037,78,42,49,522.45,76293,2539,73754,1.01,9386,
2026-08-25T23:20:50+00:00,NVIDIA H200,143771,16459,77,42,50,507.52,76293,2539,73754,1.00,9386,
2026-08-25T23:21:20+00:00,NVIDIA H200,143771,16459,79,43,53,522.18,76293,2539,73754,1.00,9386,
2026-08-25T23:21:50+00:00,NVIDIA H200,143771,16459,81,44,52,531.25,76293,2539,73754,1.00,9386,
2026-08-25T23:22:21+00:00,NVIDIA H200,143771,16459,77,42,53,535.01,76293,2541,73752,1.15,9386,
2026-08-25T23:22:51+00:00,NVIDIA H200,143771,16459,79,43,54,528.43,76293,2540,73753,1.29,9386,
2026-08-25T23:23:21+00:00,NVIDIA H200,143771,16459,79,43,54,534.74,76293,2541,73752,1.24,9386,
2026-08-25T23:23:51+00:00,NVIDIA H200,143771,16459,81,44,55,546.49,76293,2541,73752,1.14,9386,
2026-08-25T23:24:21+00:00,NVIDIA H200,143771,16459,76,41,55,522.23,76293,2542,73751,1.08,9386,
2026-08-25T23:24:51+00:00,NVIDIA H200,143771,16459,77,42,55,533.72,76293,2543,73750,1.21,9386,
2026-08-25T23:25:21+00:00,NVIDIA H200,143771,16459,80,44,56,551.68,76293,2543,73750,1.13,9386,
2026-08-25T23:25:51+00:00,NVIDIA H200,143771,16459,80,43,56,543.04,76293,2543,73750,1.08,9386,
2026-08-25T23:26:21+00:00,NVIDIA H200,143771,16823,76,41,55,537.74,76293,2544,73749,1.04,9386,
2026-08-25T23:26:52+00:00,NVIDIA H200,143771,16823,80,44,56,540.37,76293,2544,73749,1.03,9386,
2026-08-25T23:27:22+00:00,NVIDIA H200,143771,16823,74,40,57,537.69,76293,2544,73749,1.01,9386,
